Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-01-20T22:31:20.374;790698656278196608;-239581;-240309;-300760;-472734;
2025-01-20T22:31:20.392;790698656296385408;-239876;-240601;-301089;-472728;
2025-01-20T22:31:20.411;790698656314574080;-240174;-240976;-301413;-472726;
2025-01-20T22:31:20.429;790698656332762880;-240467;-241362;-301716;-472788;
2025-01-20T22:31:20.447;790698656350951552;-240574;-241526;-301899;-472754;
2025-01-20T22:31:20.465;790698656369140224;-240703;-241666;-301955;-472731;
2025-01-20T22:31:20.483;790698656387329024;-240725;-241725;-301987;-472742;
2025-01-20T22:31:20.501;790698656405517696;-240808;-241774;-302007;-472750;
2025-01-20T22:31:20.520;790698656423706496;-240746;-241691;-301950;-472749;
2025-01-20T22:31:20.538;790698656441895168;-240631;-241653;-301912;-472714;
2025-01-20T22:31:20.556;790698656460083968;-240544;-241533;-301838;-472705;
2025-01-20T22:31:20.574;790698656478272640;-240453;-241395;-301651;-472821;
2025-01-20T22:31:20.592;790698656496461440;-240341;-241228;-301591;-472775;
2025-01-20T22:31:20.611;790698656514650112;-240194;-241155;-301468;-472801;
2025-01-20T22:31:20.629;790698656532838784;-240065;-241079;-301326;-472772;
2025-01-20T22:31:20.647;790698656551027584;-239980;-241016;-301242;-472728;
2025-01-20T22:31:20.665;790698656569216256;-239846;-240915;-301183;-472732;
2025-01-20T22:31:20.683;790698656587405056;-239702;-240768;-301137;-472758;
2025-01-20T22:31:20.702;790698656605593728;-239647;-240643;-301005;-472764;
2025-01-20T22:31:20.720;790698656623782528;-239470;-240545;-300927;-472741;
2025-01-20T22:31:20.738;790698656641971200;-239373;-240444;-300781;-472758;
2025-01-20T22:31:20.756;790698656660160000;-239226;-240306;-300689;-472744;
2025-01-20T22:31:20.774;790698656678348756;-239050;-240172;-300525;-472706;
2025-01-20T22:31:20.792;790698656696538240;-239073;-240120;-300514;-472759;
2025-01-20T22:31:20.811;790698656714727680;-239126;-240202;-300633;-472725;
2025-01-20T22:31:20.829;790698656732917120;-239357;-240554;-301049;-472740;
2025-01-20T22:31:20.847;790698656751106560;-239694;-240892;-301372;-472775;
2025-01-20T22:31:20.865;790698656769296000;-239960;-241166;-301664;-472758;
2025-01-20T22:31:20.883;790698656787485440;-240177;-241488;-301934;-472711;
2025-01-20T22:31:20.902;790698656805674880;-240427;-241756;-302194;-472764;
2025-01-20T22:31:20.920;790698656823864320;-240598;-241951;-302386;-472760;
2025-01-20T22:31:20.938;790698656842053760;-240707;-242096;-302437;-472773;
2025-01-20T22:31:20.956;790698656860243200;-240740;-242120;-302426;-472748;
2025-01-20T22:31:20.974;790698656878432640;-240737;-242090;-302369;-472801;
2025-01-20T22:31:20.993;790698656896622080;-240540;-241865;-302137;-472767;
2025-01-20T22:31:21.011;790698656914811520;-240364;-241749;-302009;-472740;
2025-01-20T22:31:21.029;790698656933000832;-240245;-241611;-301891;-472736;
2025-01-20T22:31:21.047;790698656951190272;-240112;-241514;-301737;-472771;
2025-01-20T22:31:21.065;790698656969379712;-239942;-241396;-301586;-472734;
2025-01-20T22:31:21.084;790698656987569152;-239847;-241278;-301436;-472695;
2025-01-20T22:31:21.102;790698657005758592;-239771;-241232;-301374;-472771;
2025-01-20T22:31:21.120;790698657023948032;-239666;-241175;-301329;-472781;
2025-01-20T22:31:21.138;790698657042137472;-239636;-241076;-301275;-472793;
2025-01-20T22:31:21.156;790698657060326912;-239465;-241004;-301094;-472770;
2025-01-20T22:31:21.174;790698657078516352;-239318;-240837;-301108;-472767;
2025-01-20T22:31:21.193;790698657096705792;-239283;-240771;-300966;-472722;
2025-01-20T22:31:21.211;790698657114895232;-239079;-240598;-300820;-472720;
2025-01-20T22:31:21.229;790698657133084672;-239021;-240506;-300709;-472703;
2025-01-20T22:31:21.247;790698657151274112;-238988;-240461;-300772;-472693;
2025-01-20T22:31:21.265;790698657169463552;-239116;-240727;-300974;-472699;
2025-01-20T22:31:21.284;790698657187652992;-239356;-241058;-301301;-472740;
2025-01-20T22:31:21.302;790698657205842432;-239679;-241476;-301660;-472711;
2025-01-20T22:31:21.320;790698657224031872;-240040;-241799;-302056;-472765;
2025-01-20T22:31:21.338;790698657242221312;-240341;-242159;-302301;-472747;
2025-01-20T22:31:21.356;790698657260410752;-240585;-242394;-302479;-472753;
2025-01-20T22:31:21.375;790698657278600192;-240659;-242537;-302621;-472743;
2025-01-20T22:31:21.393;790698657296789632;-240655;-242521;-302596;-472660;
2025-01-20T22:31:21.411;790698657314979072;-240657;-242650;-302587;-472737;
2025-01-20T22:31:21.429;790698657333168512;-240661;-242556;-302463;-472691;
2025-01-20T22:31:21.447;790698657351357952;-240598;-242550;-302388;-472724;
2025-01-20T22:31:21.466;790698657369547264;-240511;-242463;-302359;-472766;
2025-01-20T22:31:21.484;790698657387736704;-240387;-242369;-302176;-472778;
2025-01-20T22:31:21.502;790698657405926144;-240249;-242253;-302010;-472731;
2025-01-20T22:31:21.520;790698657424115579;-240082;-242139;-301855;-472753;
2025-01-20T22:31:21.538;790698657442305024;-240038;-241996;-301777;-472721;
2025-01-20T22:31:21.556;790698657460494464;-239925;-241882;-301619;-472724;
2025-01-20T22:31:21.575;790698657478684032;-239824;-241825;-301599;-472734;
2025-01-20T22:31:21.593;790698657496873472;-239717;-241735;-301476;-472726;
2025-01-20T22:31:21.611;790698657515063040;-239588;-241679;-301351;-472717;
2025-01-20T22:31:21.629;790698657533252480;-239490;-241635;-301319;-472780;
2025-01-20T22:31:21.647;790698657551441920;-239379;-241483;-301212;-472790;
2025-01-20T22:31:21.666;790698657569631488;-239232;-241365;-301079;-472777;
2025-01-20T22:31:21.684;790698657587820928;-239197;-241298;-301093;-472833;
2025-01-20T22:31:21.702;790698657606010496;-239254;-241408;-301174;-472793;
2025-01-20T22:31:21.720;790698657624199936;-239441;-241683;-301413;-472719;
2025-01-20T22:31:21.738;790698657642389376;-239783;-242093;-301783;-472816;
2025-01-20T22:31:21.757;790698657660578944;-240074;-242467;-302152;-472727;
2025-01-20T22:31:21.775;790698657678768384;-240457;-242880;-302518;-472759;
2025-01-20T22:31:21.793;790698657696957952;-240699;-243141;-302770;-472696;
2025-01-20T22:31:21.811;790698657715147392;-240901;-243407;-302926;-472781;
2025-01-20T22:31:21.829;790698657733336832;-240981;-243563;-303064;-472776;
2025-01-20T22:31:21.847;790698657751526400;-241067;-243610;-303119;-472750;
2025-01-20T22:31:21.866;790698657769715840;-241051;-243614;-303072;-472747;
2025-01-20T22:31:21.884;790698657787905408;-240968;-243492;-302957;-472731;
2025-01-20T22:31:21.902;790698657806094848;-240871;-243391;-302795;-472730;
2025-01-20T22:31:21.920;790698657824284288;-240816;-243333;-302708;-472758;
2025-01-20T22:31:21.938;790698657842473856;-240780;-243316;-302624;-472772;
2025-01-20T22:31:21.957;790698657860663296;-240576;-243126;-302380;-472785;
2025-01-20T22:31:21.975;790698657878852864;-240473;-243041;-302302;-472759;
2025-01-20T22:31:21.993;790698657897042304;-240360;-242836;-302199;-472757;
2025-01-20T22:31:22.011;790698657915231744;-240211;-242760;-302070;-472710;
2025-01-20T22:31:22.029;790698657933421312;-240152;-242697;-301987;-472773;
2025-01-20T22:31:22.048;790698657951610752;-240039;-242632;-301869;-472748;
2025-01-20T22:31:22.066;790698657969800320;-239936;-242550;-301812;-472757;
2025-01-20T22:31:22.084;790698657987989760;-239779;-242380;-301746;-472709;
2025-01-20T22:31:22.102;790698658006179200;-239641;-242249;-301587;-472681;
2025-01-20T22:31:22.120;790698658024368768;-239626;-242241;-301577;-472749;
2025-01-20T22:31:22.139;790698658042558208;-239650;-242308;-301607;-472747;
2025-01-20T22:31:22.157;790698658060747776;-239743;-242442;-301802;-472726;
2025-01-20T22:31:22.175;790698658078937216;-240023;-242751;-302104;-472702;
2025-01-20T22:31:22.193;790698658097126656;-240415;-243156;-302525;-472724;
2025-01-20T22:31:22.211;790698658115316224;-240707;-243607;-302858;-472763;
2025-01-20T22:31:22.229;790698658133505664;-241059;-243998;-303221;-472823;
2025-01-20T22:31:22.248;790698658151695232;-241303;-244199;-303379;-472793;
2025-01-20T22:31:22.266;790698658169884672;-241478;-244383;-303471;-472793;
2025-01-20T22:31:22.284;790698658188074216;-241568;-244538;-303516;-472709;
2025-01-20T22:31:22.302;790698658206263040;-241569;-244548;-303529;-472708;
2025-01-20T22:31:22.320;790698658224451840;-241596;-244572;-303521;-472776;
2025-01-20T22:31:22.339;790698658242640768;-241492;-244483;-303447;-472765;
2025-01-20T22:31:22.357;790698658260829568;-241489;-244429;-303349;-472744;
2025-01-20T22:31:22.375;790698658279018368;-241339;-244274;-303231;-472704;
2025-01-20T22:31:22.393;790698658297207168;-241275;-244246;-303215;-472741;
2025-01-20T22:31:22.411;790698658315396096;-241235;-244108;-303073;-472734;
2025-01-20T22:31:22.430;790698658333584896;-241167;-244090;-303013;-472765;
2025-01-20T22:31:22.448;790698658351773696;-241124;-243994;-302931;-472703;
2025-01-20T22:31:22.466;790698658369962624;-241024;-243836;-302841;-472747;
2025-01-20T22:31:22.484;790698658388151424;-240953;-243767;-302765;-472748;
2025-01-20T22:31:22.502;790698658406340224;-240852;-243685;-302760;-472763;
2025-01-20T22:31:22.520;790698658424529024;-240725;-243649;-302630;-472768;
2025-01-20T22:31:22.539;790698658442717952;-240643;-243537;-302546;-472841;
2025-01-20T22:31:22.557;790698658460906752;-240470;-243434;-302427;-472771;
2025-01-20T22:31:22.575;790698658479095552;-240325;-243299;-302300;-472758;
2025-01-20T22:31:22.593;790698658497284480;-240359;-243269;-302372;-472763;
2025-01-20T22:31:22.611;790698658515473280;-240564;-243463;-302569;-472788;
2025-01-20T22:31:22.630;790698658533662080;-240845;-243752;-302880;-472781;
2025-01-20T22:31:22.648;790698658551850880;-241181;-244173;-303255;-472810;
2025-01-20T22:31:22.666;790698658570039808;-241543;-244673;-303644;-472774;
2025-01-20T22:31:22.684;790698658588228608;-241919;-244982;-303922;-472703;
2025-01-20T22:31:22.702;790698658606417408;-242271;-245301;-304220;-472777;
2025-01-20T22:31:22.721;790698658624606336;-242538;-245556;-304408;-472863;
2025-01-20T22:31:22.739;790698658642795136;-242553;-245620;-304432;-472722;
2025-01-20T22:31:22.757;790698658660983936;-242645;-245700;-304504;-472825;
2025-01-20T22:31:22.775;790698658679172864;-242637;-245665;-304387;-472760;
2025-01-20T22:31:22.793;790698658697361664;-242580;-245598;-304352;-472732;
2025-01-20T22:31:22.812;790698658715550464;-242493;-245524;-304187;-472784;
2025-01-20T22:31:22.830;790698658733739264;-242371;-245335;-304063;-472759;
2025-01-20T22:31:22.848;790698658751928192;-242249;-245220;-303909;-472764;
2025-01-20T22:31:22.866;790698658770116992;-242100;-245025;-303729;-472775;
2025-01-20T22:31:22.884;790698658788305792;-241964;-244886;-303609;-472760;
2025-01-20T22:31:22.902;790698658806494720;-241877;-244756;-303506;-472742;
2025-01-20T22:31:22.921;790698658824683520;-241790;-244612;-303455;-472784;
2025-01-20T22:31:22.939;790698658842872320;-241693;-244569;-303362;-472791;
2025-01-20T22:31:22.957;790698658861061120;-241598;-244417;-303273;-472805;
2025-01-20T22:31:22.975;790698658879250048;-241545;-244289;-303194;-472741;
2025-01-20T22:31:22.993;790698658897438848;-241391;-244180;-303072;-472773;
2025-01-20T22:31:23.012;790698658915627648;-241196;-244080;-303022;-472763;
2025-01-20T22:31:23.030;790698658933816576;-241082;-243936;-302911;-472762;
2025-01-20T22:31:23.048;790698658952005367;-240983;-243864;-302755;-472799;
2025-01-20T22:31:23.066;790698658970194944;-240871;-243813;-302719;-472755;
2025-01-20T22:31:23.084;790698658988384512;-241029;-243964;-302871;-472749;
2025-01-20T22:31:23.103;790698659006573952;-241234;-244133;-303140;-472714;
2025-01-20T22:31:23.121;790698659024763520;-241488;-244554;-303491;-472697;
2025-01-20T22:31:23.139;790698659042953088;-241873;-244938;-303921;-472794;
2025-01-20T22:31:23.157;790698659061142528;-242226;-245240;-304187;-472748;
2025-01-20T22:31:23.175;790698659079332096;-242488;-245526;-304349;-472774;
2025-01-20T22:31:23.193;790698659097521664;-242629;-245707;-304493;-472732;
2025-01-20T22:31:23.212;790698659115711104;-242815;-245856;-304599;-472740;
2025-01-20T22:31:23.230;790698659133900672;-242804;-245867;-304542;-472741;
2025-01-20T22:31:23.248;790698659152090240;-242746;-245811;-304479;-472744;
2025-01-20T22:31:23.266;790698659170279680;-242707;-245662;-304343;-472706;
2025-01-20T22:31:23.284;790698659188469248;-242656;-245573;-304273;-472755;
2025-01-20T22:31:23.303;790698659206658816;-242510;-245418;-304120;-472708;
2025-01-20T22:31:23.321;790698659224848384;-242417;-245341;-304088;-472736;
2025-01-20T22:31:23.339;790698659243037824;-242329;-245251;-303960;-472683;
2025-01-20T22:31:23.357;790698659261227392;-242291;-245177;-303895;-472775;
2025-01-20T22:31:23.375;790698659279416960;-242181;-245090;-303775;-472768;
2025-01-20T22:31:23.394;790698659297606400;-242048;-244920;-303681;-472771;
2025-01-20T22:31:23.412;790698659315795968;-241976;-244818;-303568;-472717;
2025-01-20T22:31:23.430;790698659333985536;-241935;-244794;-303512;-472757;
2025-01-20T22:31:23.448;790698659352174976;-241834;-244660;-303410;-472762;
2025-01-20T22:31:23.466;790698659370364544;-241808;-244540;-303350;-472808;
2025-01-20T22:31:23.485;790698659388554112;-241646;-244464;-303166;-472714;
2025-01-20T22:31:23.503;790698659406743552;-241499;-244162;-303039;-472722;
2025-01-20T22:31:23.521;790698659424933120;-241467;-244137;-302989;-472767;
2025-01-20T22:31:23.539;790698659443122688;-241395;-244118;-303003;-472726;
2025-01-20T22:31:23.557;790698659461312128;-241415;-244240;-303113;-472760;
2025-01-20T22:31:23.575;790698659479501696;-241673;-244384;-303380;-472721;
2025-01-20T22:31:23.594;790698659497691264;-241997;-244837;-303681;-472703;
2025-01-20T22:31:23.612;790698659515880704;-242380;-245171;-304107;-472749;
2025-01-20T22:31:23.630;790698659534070272;-242752;-245581;-304409;-472787;
2025-01-20T22:31:23.648;790698659552259840;-243090;-245869;-304676;-472790;
2025-01-20T22:31:23.666;790698659570449280;-243277;-245973;-304770;-472694;
2025-01-20T22:31:23.685;790698659588638848;-243391;-246125;-304894;-472770;
2025-01-20T22:31:23.703;790698659606828416;-243375;-246161;-304878;-472771;
2025-01-20T22:31:23.721;790698659625017984;-243360;-246171;-304777;-472719;
2025-01-20T22:31:23.739;790698659643207424;-243278;-246013;-304658;-472755;
2025-01-20T22:31:23.757;790698659661396992;-243133;-245883;-304501;-472771;
2025-01-20T22:31:23.776;790698659679586560;-243100;-245730;-304364;-472762;
2025-01-20T22:31:23.794;790698659697776000;-242985;-245630;-304292;-472705;
2025-01-20T22:31:23.812;790698659715965511;-242890;-245519;-304108;-472733;
2025-01-20T22:31:23.830;790698659734154624;-242703;-245349;-304018;-472671;
2025-01-20T22:31:23.848;790698659752343680;-242660;-245273;-303905;-472741;
2025-01-20T22:31:23.866;790698659770532608;-242592;-245228;-303875;-472768;
2025-01-20T22:31:23.885;790698659788721664;-242510;-245115;-303771;-472722;
2025-01-20T22:31:23.903;790698659806910720;-242400;-244963;-303696;-472785;
2025-01-20T22:31:23.921;790698659825099776;-242260;-244922;-303605;-472821;
2025-01-20T22:31:23.939;790698659843288704;-242185;-244803;-303471;-472848;
2025-01-20T22:31:23.957;790698659861477760;-242043;-244642;-303348;-472777;
2025-01-20T22:31:23.976;790698659879666816;-241939;-244549;-303281;-472750;
2025-01-20T22:31:23.994;790698659897855744;-241806;-244341;-303064;-472742;
2025-01-20T22:31:24.012;790698659916044800;-241716;-244286;-303128;-472737;
2025-01-20T22:31:24.030;790698659934233856;-241852;-244455;-303311;-472734;
2025-01-20T22:31:24.048;790698659952422912;-242144;-244696;-303597;-472747;
2025-01-20T22:31:24.067;790698659970611840;-242488;-245024;-303999;-472715;
2025-01-20T22:31:24.085;790698659988800896;-242859;-245416;-304371;-472768;
2025-01-20T22:31:24.103;790698660006989952;-243172;-245723;-304588;-472724;
2025-01-20T22:31:24.121;790698660025178880;-243530;-246087;-304876;-472756;
2025-01-20T22:31:24.139;790698660043367936;-243715;-246191;-304939;-472728;
2025-01-20T22:31:24.158;790698660061556992;-243726;-246269;-304968;-472727;
2025-01-20T22:31:24.176;790698660079745920;-243715;-246293;-304968;-472775;
2025-01-20T22:31:24.194;790698660097934976;-243710;-246190;-304923;-472804;
2025-01-20T22:31:24.212;790698660116124032;-243666;-246075;-304775;-472772;
2025-01-20T22:31:24.230;790698660134313088;-243563;-245951;-304614;-472758;
2025-01-20T22:31:24.248;790698660152502016;-243475;-245823;-304520;-472799;
2025-01-20T22:31:24.267;790698660170691072;-243348;-245696;-304342;-472756;
2025-01-20T22:31:24.285;790698660188880128;-243246;-245563;-304217;-472714;
2025-01-20T22:31:24.303;790698660207069056;-243095;-245336;-304129;-472755;
2025-01-20T22:31:24.321;790698660225258112;-242985;-245372;-304097;-472753;
2025-01-20T22:31:24.339;790698660243447168;-242939;-245312;-304017;-472823;
2025-01-20T22:31:24.358;790698660261636224;-242897;-245196;-303943;-472777;
2025-01-20T22:31:24.376;790698660279825152;-242693;-245043;-303812;-472739;
2025-01-20T22:31:24.394;790698660298014208;-242559;-244912;-303678;-472741;
2025-01-20T22:31:24.412;790698660316203264;-242439;-244801;-303588;-472765;
2025-01-20T22:31:24.430;790698660334392192;-242321;-244593;-303453;-472728;
2025-01-20T22:31:24.449;790698660352581248;-242331;-244578;-303393;-472764;
2025-01-20T22:31:24.467;790698660370770304;-242267;-244466;-303296;-472756;
2025-01-20T22:31:24.485;790698660388959360;-242302;-244619;-303554;-472788;
2025-01-20T22:31:24.503;790698660407148288;-242504;-244884;-303789;-472745;
2025-01-20T22:31:24.521;790698660425337344;-242905;-245303;-304161;-472790;
